bruises,cap-color,cap-shape,cap-surface,class,gill-attachment,gill-color,gill-size,gill-spacing,habitat,odor,population,ring-number,ring-type,spore-print-color,stalk-color-above-ring,stalk-color-below-ring,stalk-root,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,veil-color
t,g,x,y,e,f,u,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,e,x,f,e,f,u,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,n,f,f,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w
t,g,f,y,e,f,w,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,n,f,f,e,f,w,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
f,w,x,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w
t,g,x,f,e,f,w,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w
f,g,f,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,w,f,y,p,f,w,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w
t,n,x,y,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,n,f,f,e,f,n,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
f,w,f,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
f,w,f,s,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w
f,g,x,s,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w
t,n,x,f,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
t,g,x,f,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,g,x,f,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w
t,n,f,f,e,f,n,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,w,f,s,p,f,w,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
f,g,x,f,p,f,h,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w
t,e,x,y,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w
t,g,x,y,e,f,p,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,n,f,f,e,f,n,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w
t,w,x,s,p,f,n,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w
f,n,x,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,n,x,f,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w
t,g,x,f,e,f,u,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,e,x,y,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,e,f,y,e,f,w,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w
t,g,f,y,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,w,x,s,p,f,n,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w
t,n,x,y,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
t,n,x,y,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,n,x,f,e,f,u,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,n,x,f,e,f,p,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w
t,g,x,f,e,f,u,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,e,x,f,e,f,u,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
f,p,x,s,p,f,g,n,c,d,c,v,o,p,k,w,w,b,e,s,s,w
t,n,f,f,e,f,w,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
t,e,f,f,e,f,u,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,e,x,f,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
t,g,x,f,e,f,w,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,g,x,f,e,f,u,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,e,x,f,e,f,u,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,e,f,y,e,f,u,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
t,n,f,y,e,f,p,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,g,x,f,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w
f,g,x,f,p,f,h,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w
t,n,f,f,e,f,w,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,n,x,y,e,f,u,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w
t,n,x,f,e,f,p,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w
f,g,x,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w
t,n,f,f,e,f,p,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w
t,g,x,y,e,f,p,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,n,x,y,e,f,w,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w
f,g,x,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w
t,n,f,y,p,f,k,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w
f,p,x,s,p,f,u,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w
t,n,x,y,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,n,x,f,e,f,u,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
t,g,x,f,e,f,u,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,e,x,y,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
f,w,x,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
t,w,f,y,p,f,p,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
f,w,f,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w
f,n,x,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w
t,n,f,f,e,f,n,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,g,x,y,e,f,p,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,e,x,y,e,f,u,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,n,f,f,e,f,w,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,g,x,f,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,n,f,f,e,f,w,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,e,f,f,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w
f,w,x,s,p,f,p,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
f,w,f,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w
t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
t,n,f,f,e,f,n,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,n,x,y,e,f,w,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,g,x,f,e,f,u,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
f,g,x,f,p,f,g,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w
t,e,x,y,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w
f,g,x,f,p,f,h,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w
f,g,x,f,p,f,h,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w
t,g,x,f,e,f,u,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
f,p,x,f,p,f,n,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w
t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,g,x,f,e,f,w,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w
t,n,x,y,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,g,x,f,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,n,x,y,e,f,u,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
f,w,x,f,p,f,g,n,c,d,c,v,o,p,k,w,w,b,e,s,s,w
t,g,f,f,e,f,n,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,n,x,y,e,f,u,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
f,g,x,f,p,f,p,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
t,e,f,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
f,g,x,f,p,f,p,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w
t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w
t,n,x,y,e,f,w,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,e,f,f,e,f,n,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,g,x,y,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,n,f,f,e,f,w,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,g,x,y,e,f,p,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,n,f,f,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,e,x,f,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,n,f,f,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
f,g,x,f,p,f,g,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w
t,n,f,f,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w
t,n,x,y,e,f,w,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,g,x,f,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,g,x,f,e,f,p,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w
t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w
t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w
t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,n,f,f,e,f,n,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w
f,g,x,f,p,f,g,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w
t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,n,f,f,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,e,x,f,e,f,n,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,g,f,y,e,f,w,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,g,x,y,e,f,u,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,n,x,f,e,f,n,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,g,x,f,e,f,w,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w
t,g,x,y,e,f,p,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w
t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
f,g,x,f,p,f,g,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w
t,n,f,f,e,f,u,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,g,f,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
t,n,x,f,e,f,w,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,e,x,y,e,f,n,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w
f,n,f,s,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w
t,n,f,f,e,f,w,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,g,f,y,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
t,g,x,y,e,f,w,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w
t,g,x,y,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,e,f,y,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,g,f,f,e,f,n,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,g,x,f,e,f,n,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w
t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w
t,n,f,y,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w
t,n,x,y,e,f,w,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w
t,g,x,f,e,f,u,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w
t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,e,f,y,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,n,x,y,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w
t,n,f,y,e,f,w,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w
t,n,x,y,e,f,w,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w
t,e,x,y,e,f,u,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w
t,e,x,y,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w
t,e,x,f,e,f,w,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w
t,e,x,y,e,f,w,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w
t,e,x,f,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w
